X,Y,publicaddress,caseNumber,precinct,reportedDate,reportedTime,beginDate,reportedDateTime,beginTime,offense,description,UCRCode,enteredDate,centergbsid,centerLong,centerLat,centerX,centerY,neighborhood,lastchanged,LastUpdateDateETL,OBJECTID
-93.2931739014704,44.9509960571211,0028XX DUPONT AVE S,MP202324119,5,2023/01/31 00:00:00+00,850,2023/01/30 00:00:00+00,2023/01/31 08:50:00+00,1900,AUTOTH,AUTOMOBILE THEFT,08 ,2023/01/31 00:00:00+00,,-93.29317,44.951,-10385348.6131925,5613810.11459808,Lowry Hill East,2023/01/31 00:00:00+00,2023/02/01 07:03:24+00,1243
-93.2676977339117,45.0308422329887,0034XX MAIN ST NE,MP202324149,2,2023/01/31 00:00:00+00,819,2023/01/30 00:00:00+00,2023/01/31 08:19:00+00,1000,AUTOTH,AUTOMOBILE THEFT,08 ,2023/01/31 00:00:00+00,,-93.2677,45.03084,-10382512.619222,5626378.27214564,Columbia Park,2023/01/31 00:00:00+00,2023/02/01 07:03:24+00,1244
-93.2596786090159,44.9671827661395,0015XX 10TH AVE S,MP202324162,1,2023/01/31 00:00:00+00,904,2023/01/30 00:00:00+00,2023/01/31 09:04:00+00,1515,AUTOTH,AUTOMOBILE THEFT,08 ,2023/01/31 00:00:00+00,,-93.25968,44.96718,-10381619.9343463,5616356.56306537,Elliot Park,2023/01/31 00:00:00+00,2023/02/01 07:03:24+00,1245
-93.2277888350446,44.910798144966,0030XX 51ST ST E,MP202324199,3,2023/01/31 00:00:00+00,1014,2023/01/30 00:00:00+00,2023/01/31 10:14:00+00,1215,AUTOTH,AUTOMOBILE THEFT,08 ,2023/01/31 00:00:00+00,,-93.22779,44.9108,-10378069.9809058,5607489.39430085,Keewaydin,2023/01/31 00:00:00+00,2023/02/01 07:03:24+00,1246
-93.2854029918674,45.0275573795158,0004XX 40TH AVE N,MP202324266,4,2023/01/31 00:00:00+00,1221,2023/01/28 00:00:00+00,2023/01/31 12:21:00+00,1000,ASLT2,ASSLT W/DNGRS WEAPON,05 ,2023/01/31 00:00:00+00,,-93.2854,45.02756,-10384483.5595457,5625860.87542079,Webber - Camden,2023/01/31 00:00:00+00,2023/02/01 07:03:24+00,1247
-93.319116518342,44.9508245600612,0031XX DEAN CT,MP202324290,5,2023/01/31 00:00:00+00,1308,2023/01/27 00:00:00+00,2023/01/31 13:08:00+00,700,AUTOTH,AUTOMOBILE THEFT,08 ,2023/01/31 00:00:00+00,,-93.31912,44.95082,-10388236.5321011,5613783.13897567,Cedar - Isles - Dean,2023/01/31 00:00:00+00,2023/02/01 07:03:24+00,1248
-93.2743168003011,44.9744994984664,0009XX NICOLLET MALL,MP202324317,1,2023/01/31 00:00:00+00,1245,2023/01/20 00:00:00+00,2023/01/31 12:45:00+00,2100,TFMV,THEFT FROM MOTR VEHC,07 ,2023/01/31 00:00:00+00,,-93.27432,44.9745,-10383249.4503243,5617507.84706258,Downtown West,2023/01/31 00:00:00+00,2023/02/01 07:03:24+00,1249
-93.2600518069142,44.9564307104676,0025XX 10TH AVE S,MP2023701086,3,2023/01/30 00:00:00+00,1149,2023/01/24 00:00:00+00,2023/01/30 11:49:00+00,1530,THEFT,OTHER THEFT,07 ,2023/01/31 00:00:00+00,,-93.26005,44.95643,-10381661.4784662,5614664.99916609,Midtown Phillips,2023/01/31 00:00:00+00,2023/02/01 07:03:24+00,1250
-93.3114155237193,44.9951510896771,0024XX 16TH AVE N,MP2023701087,4,2023/01/30 00:00:00+00,1158,2023/01/28 00:00:00+00,2023/01/30 11:58:00+00,1400,TBLDG,THEFT FROM BUILDING,07 ,2023/01/31 00:00:00+00,,-93.31142,44.99515,-10387379.2613344,5620758.15675359,Willard - Hay,2023/01/31 00:00:00+00,2023/02/01 07:03:24+00,1251
-93.2478639394497,44.9813765946116,0007XX MAIN ST SE,MP2023701088,2,2023/01/30 00:00:00+00,1227,2023/01/26 00:00:00+00,2023/01/30 12:27:00+00,2200,TMVP,THEFT-MOTR VEH PARTS,07 ,2023/01/31 00:00:00+00,,-93.24786,44.98138,-10380304.7313251,5618590.0885165,Marcy Holmes,2023/01/31 00:00:00+00,2023/02/01 07:03:24+00,1252
-93.2611495778358,44.9813783343676,0003XX 1ST ST S,MP2023701091,1,2023/01/30 00:00:00+00,1248,2023/01/10 00:00:00+00,2023/01/30 12:48:00+00,1200,TMVP,THEFT-MOTR VEH PARTS,07 ,2023/01/31 00:00:00+00,,-93.26115,44.98138,-10381783.6817614,5618590.36226546,Downtown West,2023/01/31 00:00:00+00,2023/02/01 07:03:24+00,1253
-93.2331381606277,44.9510666664154,0028XX 27TH AVE S,MP2023701093,3,2023/01/30 00:00:00+00,1315,2023/01/30 00:00:00+00,2023/01/30 13:15:00+00,1100,THEFT,OTHER THEFT,07 ,2023/01/31 00:00:00+00,,-93.23314,44.95107,-10378665.4650672,5613821.22114307,Longfellow,2023/01/31 00:00:00+00,2023/02/01 07:03:24+00,1254
-93.2684471687088,44.9849825919805,0001XX 1ST ST N,MP2023701094,1,2023/01/30 00:00:00+00,1328,2022/12/26 00:00:00+00,2023/01/30 13:28:00+00,700,THFTSW,THEFT BY SWINDLE,07 ,2023/01/31 00:00:00+00,,-93.26845,44.98498,-10382596.0459466,5619157.61236353,North Loop,2023/01/31 00:00:00+00,2023/02/01 07:03:24+00,1255
-93.2315314536735,45.0035748879928,0000XX QUARRY CENTER DR,MP2023701111,2,2023/01/30 00:00:00+00,1631,2023/01/30 00:00:00+00,2023/01/30 16:31:00+00,1509,SHOPLF,SHOPLIFTING,07 ,2023/01/31 00:00:00+00,,-93.23153,45.00357,-10378486.607329,5622084.29665351,Northeast Park,2023/01/31 00:00:00+00,2023/02/01 07:03:24+00,1256
-93.3038062641552,45.0114104352634,0019XX 30TH AVE N,MP2023701113,4,2023/01/30 00:00:00+00,1659,2023/01/24 00:00:00+00,2023/01/30 16:59:00+00,2200,THEFT,OTHER THEFT,07 ,2023/01/31 00:00:00+00,,-93.30381,45.01141,-10386532.2024439,5623318.00458391,Jordan,2023/01/31 00:00:00+00,2023/02/01 07:03:24+00,1257
-93.2414332919962,44.9814577931238,0010XX UNIVERSITY AVE SE,MP2023701122,2,2023/01/30 00:00:00+00,1833,2023/01/29 00:00:00+00,2023/01/30 18:33:00+00,650,TFMV,THEFT FROM MOTR VEHC,07 ,2023/01/31 00:00:00+00,,-93.24143,44.98146,-10379588.8748552,5618602.86736719,Marcy Holmes,2023/01/31 00:00:00+00,2023/02/01 07:03:24+00,1258
-93.3012251177813,45.0354469660684,0016XX 44TH AVE N,MP2023701131,4,2023/01/31 00:00:00+00,940,2023/01/31 00:00:00+00,2023/01/31 09:40:00+00,135,TMVP,THEFT-MOTR VEH PARTS,07 ,2023/01/31 00:00:00+00,,-93.30123,45.03545,-10386244.8705406,5627103.6128359,Webber - Camden,2023/01/31 00:00:00+00,2023/02/01 07:03:24+00,1259
-93.2283102136422,44.9296001386591,0040XX NOKOMIS AVE S,MP2023701133,3,2023/01/31 00:00:00+00,1029,2023/01/29 00:00:00+00,2023/01/31 10:29:00+00,1000,TFMV,THEFT FROM MOTR VEHC,07 ,2023/01/31 00:00:00+00,,-93.22831,44.9296,-10378128.0204944,5610445.26940838,Howe,2023/01/31 00:00:00+00,2023/02/01 07:03:24+00,1260
-93.2644179434868,44.9359678852206,0007XX 37TH ST E,MP2023701135,3,2023/01/31 00:00:00+00,1041,2023/01/29 00:00:00+00,2023/01/31 10:41:00+00,2000,THEFT,OTHER THEFT,07 ,2023/01/31 00:00:00+00,,-93.26442,44.93597,-10382147.5146303,5611446.56681588,Central,2023/01/31 00:00:00+00,2023/02/01 07:03:24+00,1261
-93.2742467721331,44.9816380308023,0004XX 2ND AVE N,MP2023701139,1,2023/01/31 00:00:00+00,1121,2023/01/30 00:00:00+00,2023/01/31 11:21:00+00,0,THEFT,OTHER THEFT,07 ,2023/01/31 00:00:00+00,,-93.27425,44.98164,-10383241.6547606,5618631.23304588,Downtown West,2023/01/31 00:00:00+00,2023/02/01 07:03:24+00,1262
-93.2952879984566,45.0411777263552,0047XX EMERSON AVE N,MP2023701142,4,2023/01/31 00:00:00+00,1144,2022/11/30 00:00:00+00,2023/01/31 11:44:00+00,0,THEFT,OTHER THEFT,07 ,2023/01/31 00:00:00+00,,-93.29529,45.04118,-10385583.9533668,5628006.40760686,Lind - Bohanon,2023/01/31 00:00:00+00,2023/02/01 07:03:24+00,1263
-93.2417051096247,44.9640112193649,0021XX 9TH ST S,MP2023701148,3,2023/01/31 00:00:00+00,1237,2023/01/31 00:00:00+00,2023/01/31 12:37:00+00,435,BURGB,BURGLARY OF BUSINESS,06 ,2023/01/31 00:00:00+00,,-93.24171,44.96401,-10379619.1334507,5615857.56746286,Seward,2023/02/01 00:00:00+00,2023/02/02 07:02:21+00,1264
-93.293194688486,45.028575933595,0040XX DUPONT AVE N,MP202310153,4,2023/01/13 00:00:00+00,1832,2023/01/13 00:00:00+00,2023/01/13 18:32:00+00,1832,MURDR,MURDER (GENERAL),01 ,2023/01/13 00:00:00+00,,-93.29319,45.02858,-10385350.9272326,5626021.30451731,Webber - Camden,2023/01/16 00:00:00+00,2023/01/17 07:50:17+00,1265
-93.2856755227583,45.0095039479657,0004XX 29TH AVE N,MP202310596,4,2023/01/14 00:00:00+00,1035,2023/01/14 00:00:00+00,2023/01/14 10:35:00+00,130,CSCR,CSC - RAPE,03 ,2023/01/15 00:00:00+00,,-93.28568,45.0095,-10384513.8974673,5623017.81243766,Hawthorne,2023/01/15 00:00:00+00,2023/01/16 07:06:41+00,1266
-93.2402096680016,44.984841070474,0009XX 6TH ST SE,MP202310606,2,2023/01/14 00:00:00+00,935,2023/01/14 00:00:00+00,2023/01/14 09:35:00+00,935,AUTOTH,AUTOMOBILE THEFT,08 ,2023/01/15 00:00:00+00,,-93.24021,44.98484,-10379452.6617161,5619135.33862131,Marcy Holmes,2023/01/15 00:00:00+00,2023/01/16 07:06:41+00,1267
-93.2228441358183,44.912155793395,0050XX 34TH AVE S,MP202310608,3,2023/01/14 00:00:00+00,1047,2023/01/13 00:00:00+00,2023/01/14 10:47:00+00,300,BURGB,BURGLARY OF BUSINESS,06 ,2023/01/15 00:00:00+00,,-93.22284,44.91216,-10377519.5395327,5607702.79880652,Minnehaha,2023/01/15 00:00:00+00,2023/01/16 07:06:41+00,1268
-93.263760254528,44.9296474431914,0040XX COLUMBUS AVE,MP202310610,3,2023/01/14 00:00:00+00,950,2022/01/13 00:00:00+00,2023/01/14 09:50:00+00,1630,AUTOTH,AUTOMOBILE THEFT,08 ,2023/01/15 00:00:00+00,,-93.26376,44.92965,-10382074.3010139,5610452.70737469,Bryant,2023/01/15 00:00:00+00,2023/01/16 07:06:41+00,1269
-93.2443070151665,44.9600598987195,0022XX SNELLING AVE,MP202310611,3,2023/01/14 00:00:00+00,1000,2022/01/14 00:00:00+00,2023/01/14 10:00:00+00,200,AUTOTH,AUTOMOBILE THEFT,08 ,2023/01/15 00:00:00+00,,-93.24431,44.96006,-10379908.7762738,5615235.92465961,Seward,2023/01/15 00:00:00+00,2023/01/16 07:06:41+00,1270
-93.2709166787473,45.0100650479652,0002XX 22ND AVE NE,MP202310617,2,2023/01/14 00:00:00+00,1031,2023/01/14 00:00:00+00,2023/01/14 10:31:00+00,1031,AUTOTH,AUTOMOBILE THEFT,08 ,2023/01/15 00:00:00+00,,-93.27092,45.01007,-10382870.9504816,5623106.16121046,Bottineau,2023/01/15 00:00:00+00,2023/01/16 07:06:41+00,1271
-93.3104009682341,44.9815634744779,0023XX 4TH AVE N,MP202310618,4,2023/01/14 00:00:00+00,1017,2023/01/14 00:00:00+00,2023/01/14 10:17:00+00,100,AUTOTH,AUTOMOBILE THEFT,08 ,2023/01/15 00:00:00+00,,-93.3104,44.98156,-10387266.3214572,5618619.49944833,Harrison,2023/01/15 00:00:00+00,2023/01/16 07:06:41+00,1272
-93.2626058816586,44.918809495016,0046XX CHICAGO AVE,MP202310708,3,2023/01/14 00:00:00+00,1345,2023/01/08 00:00:00+00,2023/01/14 13:45:00+00,0,THEFT,OTHER THEFT,07 ,2023/01/15 00:00:00+00,,-93.26261,44.91881,-10381945.7968394,5608748.74615252,Field,2023/01/15 00:00:00+00,2023/01/16 07:06:41+00,1273
-93.3184135102754,45.0195705797315,0035XX XERXES AVE N,MP202310715,4,2023/01/14 00:00:00+00,1341,2023/01/06 00:00:00+00,2023/01/14 13:41:00+00,1200,AUTOTH,AUTOMOBILE THEFT,08 ,2023/01/15 00:00:00+00,,-93.31841,45.01957,-10388158.2736098,5624602.9997679,Cleveland,2023/01/15 00:00:00+00,2023/01/16 07:06:41+00,1274
-93.2296461306406,44.9171182049107,0047XX 30TH AVE S,MP202310719,3,2023/01/14 00:00:00+00,1602,2022/10/31 00:00:00+00,2023/01/14 16:02:00+00,1600,BURGD,BURGLARY OF DWELLING,06 ,2023/01/15 00:00:00+00,,-93.22965,44.91712,-10378276.7340962,5608482.86758082,Ericsson,2023/01/15 00:00:00+00,2023/01/16 07:06:41+00,1275
-93.2607676743641,44.9483600740109,0009XX LAKE ST E,MP202310724,3,2023/01/14 00:00:00+00,1340,2022/01/14 00:00:00+00,2023/01/14 13:40:00+00,1200,TMVP,THEFT-MOTR VEH PARTS,07 ,2023/01/15 00:00:00+00,,-93.26077,44.94836,-10381741.1685488,5613395.4969594,Midtown Phillips,2023/01/15 00:00:00+00,2023/01/16 07:06:41+00,1276
-93.2473629966265,44.9386331876446,0035XX CEDAR AVE S,MP202310751,3,2023/01/14 00:00:00+00,1445,2022/01/14 00:00:00+00,2023/01/14 14:45:00+00,1345,THEFT,OTHER THEFT,07 ,2023/01/15 00:00:00+00,,-93.24736,44.93863,-10380248.966645,5611865.70572378,Powderhorn Park,2023/01/15 00:00:00+00,2023/01/16 07:06:41+00,1277
-93.2358707396023,44.998702617611,0017XX BROADWAY ST NE,MP202310777,2,2023/01/14 00:00:00+00,1507,2023/01/14 00:00:00+00,2023/01/14 15:07:00+00,800,TMVP,THEFT-MOTR VEH PARTS,07 ,2023/01/15 00:00:00+00,,-93.23587,44.9987,-10378969.6543908,5621317.24219396,Mid - City Industrial,2023/01/15 00:00:00+00,2023/01/16 07:06:41+00,1278
-93.2347418717005,44.9492635919499,0029XX 26TH AVE S,MP202310793,3,2023/01/14 00:00:00+00,1535,2022/01/13 00:00:00+00,2023/01/14 15:35:00+00,600,AUTOTH,AUTOMOBILE THEFT,08 ,2023/01/15 00:00:00+00,,-93.23474,44.94926,-10378843.9894472,5613537.61045515,Longfellow,2023/01/15 00:00:00+00,2023/01/16 07:06:41+00,1279
-93.2358971913941,44.9100460899531,0050XX EAST LAKE NOKOMIS PKWY,MP202310803,3,2023/01/14 00:00:00+00,1545,2023/01/14 00:00:00+00,2023/01/14 15:45:00+00,1500,TFMV,THEFT FROM MOTR VEHC,07 ,2023/01/14 00:00:00+00,,-93.2359,44.91005,-10378972.5989541,5607371.18332619,Keewaydin,2023/01/15 00:00:00+00,2023/01/16 07:06:41+00,1280
